Dealer Name,Address,City,State,Zip,Phone,Contact Name,Contact Email,Website,Domains,Notes
"ROYAL AUTOMOTIVE, INC.",3010 Columbiana Rd,Vestavia Hills,AL,35216,(205) 823-3100,Ed Murphy,emurphy@royalautomotive.net,https://www.royalbuickgmc.net/,royalbuickgmc.net,Title: General Sales Manager | Website: https://www.royalbuickgmc.net/ | Source: https://www.royalbuickgmc.net/staff | Brand: Buick
SAM BOSWELL BUICK GMC,1309 Boll Weevil Circle,Enterprise,AL,36330,(334) 347-2266,,,https://www.samboswellbuickgmc.com/,samboswellbuickgmc.com,Website: https://www.samboswellbuickgmc.com/ | Staff page: no_staff_page | Brand: Buick
TAMERON BUICK GMC,27161 HWY 98,DAPHNE,AL,36526,(251) 626-2641,,,https://tameronbuickgmc.com/,tameronbuickgmc.com,Website: https://tameronbuickgmc.com/ | Staff page: blocked | Brand: Buick
ALLEN TILLERY CHEVROLET BUICK GMC,4573 CENTRAL AVE,HOT SPRINGS,AR,71913,(501) 881-4468,,,https://www.allentilleryauto.com/,allentilleryauto.com,Website: https://www.allentilleryauto.com/ | Brand: Buick
"CAVENAUGH AUTO WORLD, INC.",3487 US 67,Walnut Ridge,AR,72476,(870) 886-3561,,,https://www.cavenaughbuickgmc.com/,cavenaughbuickgmc.com,Website: https://www.cavenaughbuickgmc.com/ | Staff page: no_staff_page | Brand: Buick
CENTRAL BUICK GMC,2907 E PARKER,JONESBORO,AR,72404,(870) 738-9381,Josh Ade,,https://www.centralbuickgmc.com/,centralbuickgmc.com,Title: General Sales Manager | Website: https://www.centralbuickgmc.com/ | Source: https://www.centralbuickgmc.com/staff (no email published for this contact) | Brand: Buick
CRAIN BUICK GMC,710 South Amity Road,Conway,AR,72032,(501) 226-1092,Nate Brown,,https://www.crainteamconway.com/,crainteamconway.com,Title: General Sales Manager | Website: https://www.crainteamconway.com/ | Source: https://www.crainteamconway.com/staff (no email published for this contact) | Brand: Buick
CRAIN BUICK GMC OF SPRINGDALE,6372 West Sunset Avenue,Springdale,AR,72762,(479) 368-0339,Jimmy Minks,,https://www.crainbuickgmcofspringdale.com/,crainbuickgmcofspringdale.com,Title: General Sales Manager | Website: https://www.crainbuickgmcofspringdale.com/ | Source: https://www.crainbuickgmcofspringdale.com/staff (no email published for this contact) | Brand: Buick
DAVIS BUICK GMC,200 HWY 412/65 BYP S,Harrison,AR,72601,(877) 241-9635,,,https://www.davisonline.com/,davisonline.com,Website: https://www.davisonline.com/ | Staff page: no_staff_page | Brand: Buick
EVERETT BUICK GMC,21115 I-30,Bryant,AR,72022,(501) 315-7100,Jerry Odom,jodom@everettbgmc.com,https://www.everettbgmc.com/,everettbgmc.com,Title: General Manager | Website: https://www.everettbgmc.com/ | Source: https://www.everettbgmc.com/staff | Brand: Buick
GLEN SAIN CHEVROLET-BUICK-GMC PARAGOULD,6345 Highway 49 South,Paragould,AR,72450,(870) 565-4353,Tim Roswell,,https://www.glensainbuickgmcparagould.com/,glensainbuickgmcparagould.com,Title: General Manager | Website: https://www.glensainbuickgmcparagould.com/ | Source: https://www.glensainbuickgmcparagould.com/staff (no email published for this contact) | Brand: Buick
GWATNEY BUICK GMC,5700 Landers Road,North Little Rock,AR,72117,(501) 945-4444,Justin Ludwig,,https://www.gwatneybuickgmc.com/,gwatneybuickgmc.com,Title: General Sales Manager | Website: https://www.gwatneybuickgmc.com/ | Source: https://www.gwatneybuickgmc.com/about-us/staff/ (no email published for this contact) | Brand: Buick
"HARRY ROBINSON BUICK-GMC, INC.",6000 S 36th Street,Fort Smith,AR,72908,(479) 646-8600,PHILLIPS Internet,,https://www.harryrobinsonbuickgmc.com/,harryrobinsonbuickgmc.com,Title: Sales Manager | Website: https://www.harryrobinsonbuickgmc.com/ | Source: https://www.harryrobinsonbuickgmc.com/staff (no email published for this contact) | Brand: Buick
MCLARTY DANIEL BUICK GMC,2517 SE BEST LANE,BENTONVILLE,AR,72712,(866) 812-3307,,,https://www.bentonvillebuickgmc.com/,bentonvillebuickgmc.com,Website: https://www.bentonvillebuickgmc.com/ | Staff page: no_staff_page | Brand: Buick
ORR CHEVROLET BUICK GMC,1000 Truman Baker Dr,Searcy,AR,72143,(501) 593-4486,,,https://www.orrgmsuperstore.com/,orrgmsuperstore.com,Website: https://www.orrgmsuperstore.com/ | Staff page: no_staff_page | Brand: Buick
SMART CHEVROLET BUICK GMC,#3 SMART DRIVE,WHITE HALL,AR,71602,(870) 619-4786,,,https://www.smartbuickgmc.com/,smartbuickgmc.com,Website: https://www.smartbuickgmc.com/ | Staff page: no_staff_page | Brand: Buick
STANLEY WOOD CHEVROLET BUICK GMC,1674 BATESVILLE BLVD,BATESVILLE,AR,72501,(870) 376-0177,Phil Brissey,,https://www.stanleywoodbuickgmc.com/,stanleywoodbuickgmc.com,Title: General Manager | Website: https://www.stanleywoodbuickgmc.com/ | Source: https://www.stanleywoodbuickgmc.com/staff (no email published for this contact) | Brand: Buick
SUPERIOR BUICK GMC,4264 NORTH COLLEGE AVENUE,fayetteville,AR,72703,(866) 219-1157,,,https://www.superiorgmcnwa.com/,superiorgmcnwa.com,Website: https://www.superiorgmcnwa.com/ | Staff page: no_staff_page | Brand: Buick
"COULTER CADILLAC, INC.",1188 E CAMELBACK RD,PHOENIX,AZ,85014,(602) 714-3112,Paul Glans,,https://www.coulteroncamelback.com/,coulteroncamelback.com,Title: General Manager | Website: https://www.coulteroncamelback.com/ | Source: https://www.coulteroncamelback.com/dealership/staff.htm (no email published for this contact) | Brand: Buick
EARNHARDT BUICK GMC,6315 E AUTO PARK DR,MESA,AZ,85206,(480) 924-0123,Rod Yamamoto,Rodney.Yamamoto@Earnhardt.com,https://www.earnhardtbuickgmc.com/,earnhardtbuickgmc.com,Title: General Sales Manager | Website: https://www.earnhardtbuickgmc.com/ | Source: https://www.earnhardtbuickgmc.com/staff | Brand: Buick
HENRY BROWN BUICK GMC,1550 E Drivers Way,Gilbert,AZ,85297,(866) 634-5693,Kelsey Brown,,https://www.henrybrowngmc.com/,henrybrowngmc.com,Title: Sales Manager | Website: https://www.henrybrowngmc.com/ | Source: https://www.henrybrowngmc.com/staff (no email published for this contact) | Brand: Buick
JONES BUICK GMC CASA GRANDE,2425 E Florence Blvd Ste C,Casa Grande,AZ,85194,(520) 836-3100,,,https://www.jonesbuickgmccasagrande.com/,jonesbuickgmccasagrande.com,Website: https://www.jonesbuickgmccasagrande.com/ | Staff page: no_staff_page | Brand: Buick
"LIBERTY BUICK, INC.",8737 W Bell Rd,Peoria,AZ,85382,(602) 714-3118,SIMON MINDRUT,,https://www.libertybuick.com/,libertybuick.com,Title: General Sales Manager | Website: https://www.libertybuick.com/ | Source: https://www.libertybuick.com/about-us/staff/ (no email published for this contact) | Brand: Buick
QUEBEDEAUX BUICK-GMC,3566 E SPEEDWAY,TUCSON,AZ,85716,(520) 795-5550,,,https://www.qbuickgmc.com/,qbuickgmc.com,Website: https://www.qbuickgmc.com/ | Staff page: no_staff_page | Brand: Buick
ROYAL BUICK GMC – Tucson,815 W Auto Mall Dr,Tucson,AZ,85705,(520) 448-2088,John Donnes,,https://www.royalbuickgmc.com/,royalbuickgmc.com,Title: General Sales Manager | Website: https://www.royalbuickgmc.com/ | Source: https://www.royal-buick-gmc.com/staff (no email published for this contact) | Brand: Buick
TEMPE BUICK GMC,7780 S Autoplex Loop,Tempe,AZ,85284,(480) 302-9780,,,https://www.coultertempe.com/,coultertempe.com,Website: https://www.coultertempe.com/ | Staff page: blocked | Brand: Buick
VAN CHEVROLET BUICK GMC,8585 E Frank Lloyd Wright Blvd,Scottsdale,AZ,85260,(480) 676-4871,,,https://www.vanbuickgmc.com/,vanbuickgmc.com,Website: https://www.vanbuickgmc.com/ | Staff page: blocked | Brand: Buick
YATES BUICK GMC INC.,13845 W Test Drive,Goodyear,AZ,85338,(623) 748-0839,Matthew Van Horne,,https://www.yatesbuickgmc.com/,yatesbuickgmc.com,Title: General Sales Manager | Website: https://www.yatesbuickgmc.com/ | Source: https://www.yatesbuickgmc.com/staff (no email published for this contact) | Brand: Buick
CAPOSIO BUICK GMC,14555 civic dr,victorville,CA,92394,(866) 205-7435,,,https://www.caposio.com/,caposio.com,Website: https://www.caposio.com/ | Staff page: blocked | Brand: Buick
CASA DE CADILLAC BUICK GMC SHERMAN OAKS,14401 VENTURA BLVD,SHERMAN OAKS,CA,91423,(818) 981-2000,JORGE VIRGEN,,https://www.buickgmcshermanoaks.com/,buickgmcshermanoaks.com,Title: Sales Manager | Website: https://www.buickgmcshermanoaks.com/ | Source: https://www.buickgmcshermanoaks.com/dealership/staff.htm (no email published for this contact) | Brand: Buick
DUBLIN BUICK GMC,4400 John Monego Ct,Dublin,CA,94568,(925) 560-4400,Joseph Mesa,,https://www.dublinbuickgmc.com/,dublinbuickgmc.com,Title: General Manager | Website: https://www.dublinbuickgmc.com/ | Source: https://www.dublinbuickgmc.com/staff (no email published for this contact) | Brand: Buick
DUTTON MOTOR COMPANY,8201 Auto Dr.,RIVERSIDE,CA,92504,(951) 643-7012,,,https://www.duttonbuickgmc.com/,duttonbuickgmc.com,Website: https://www.duttonbuickgmc.com/ | Staff page: no_staff_page | Brand: Buick
ELK GROVE BUICK GMC,8450 Laguna Grove Dr.,ELK GROVE,CA,95757,(916) 691-2700,,,https://www.elkgrovebuickgmc.com/,elkgrovebuickgmc.com,Website: https://www.elkgrovebuickgmc.com/ | Staff page: no_staff_page | Brand: Buick
FOLSOM BUICK GMC,12640 AUTO MALL CIR,FOLSOM,CA,95630,(916) 355-1414,Joel Banuelos,jbanuelos@folsombuickgmc.com,https://www.folsombuickgmc.com/,folsombuickgmc.com,Title: Sales & Leasing Consultant | Website: https://www.folsombuickgmc.com/ | Source: https://www.folsombuickgmc.com/staff | Brand: Buick
FREMONT BUICK GMC CADILLAC,5939 AUTO MALL PARKWAY,FREMONT,CA,94538,(510) 270-2972,,,https://www.fremontbuickgmc.com/,fremontbuickgmc.com,Website: https://www.fremontbuickgmc.com/ | Staff page: no_staff_page | Brand: Buick
FRESNO BUICK GMC,5515 N BLACKSTONE AVE,Fresno,CA,93710,(559) 257-4014,JEFF KAERCHER,,https://www.fresnobuickgmc.com/,fresnobuickgmc.com,Title: General Sales Manager | Website: https://www.fresnobuickgmc.com/ | Source: https://www.fresnobuickgmc.com/about-us/staff/ (no email published for this contact) | Brand: Buick
HARDIN BUICK GMC,1321 Auto Center Drive,Anaheim,CA,92806,(866) 653-8850,Manuel Garcia,mgarcia@hardin.com,https://www.hardinbuickgmc.com/,hardinbuickgmc.com,Title: Sales Manager | Website: https://www.hardinbuickgmc.com/ | Source: https://www.hardinbuickgmc.com/staff | Brand: Buick
HATFIELD BUICK GMC,301 E Redlands Blvd,Redlands,CA,92373,(909) 793-3238,Rod Shelffo,,https://www.hatfieldbuick.com/,hatfieldbuick.com,Title: General Sales Manager | Website: https://www.hatfieldbuick.com/ | Source: https://www.hatfieldbuick.com/dealership/staff.htm (no email published for this contact) | Brand: Buick
JESSUP AUTO PLAZA,68111 E PALM CANYON DR,CATHEDRAL CITY,CA,92234,(760) 904-0525,Dan Jessup,,https://www.jessupbuickgmc.com/,jessupbuickgmc.com,Title: General Manager | Website: https://www.jessupbuickgmc.com/ | Source: https://www.jessupbuickgmc.com/staff (no email published for this contact) | Brand: Buick
MARK CHRISTOPHER AUTO CENTER,2131 convention center way,ontario,CA,91764,(888) 964-5407,,,https://www.markchristopherbuickgmc.com/,markchristopherbuickgmc.com,Website: https://www.markchristopherbuickgmc.com/ | Staff page: blocked | Brand: Buick
MARVIN K. BROWN BUICK,1441 Camino Del Rio South,San Diego,CA,92108,(800) 640-0204,Eddie Lopez,,https://www.mkb.com/,mkb.com,Title: General Sales Manager | Website: https://www.mkb.com/ | Source: https://www.mkb.com/about-us/staff/ (no email published for this contact) | Brand: Buick
MOTOR CITY BUICK GMC,3101 Pacheco Rd,Bakersfield,CA,93313,(661) 412-0258,MIGUEL HEREDIA,,https://www.motorcitygmc.com/,motorcitygmc.com,Title: General Sales Manager | Website: https://www.motorcitygmc.com/ | Source: https://www.motorcitygmc.com/dealership/staff.htm (no email published for this contact) | Brand: Buick
PENSKE BUICK GMC OF CERRITOS,18400 S STUDEBAKER RD,CERRITOS,CA,90703,(877) 900-7513,Amiri Executive,,https://www.cerritosgm.com/,cerritosgm.com,Title: General Manager | Website: https://www.cerritosgm.com/ | Source: https://www.cerritosgm.com/staff (no email published for this contact) | Brand: Buick
PENSKE CADILLAC BUICK GMC SOUTH BAY,18600 Hawthorne Blvd,Torrance,CA,90504,(310) 697-1800,Amiri Executive,,https://www.torrancegm.com/,torrancegm.com,Title: General Manager | Website: https://www.torrancegm.com/ | Source: https://www.torrancegm.com/staff (no email published for this contact) | Brand: Buick
PREMIER BUICK GMC OF CARLSBAD,5556 Pasedo Del Norte,Carlsbad,CA,92008,(888) 902-0507,,,https://www.carlsbadbuickgmc.com/,carlsbadbuickgmc.com,Website: https://www.carlsbadbuickgmc.com/ | Staff page: no_staff_page | Brand: Buick
RELIABLE CADILLAC,400 Automall Dr,Roseville,CA,95661,(916) 783-5233,Insurance Ryan,,https://www.reliablebuickgmc.com/,reliablebuickgmc.com,Title: General Sales Manager | Website: https://www.reliablebuickgmc.com/ | Source: https://www.reliablebuickgmc.com/staff (no email published for this contact) | Brand: Buick
SIMPSON BUICK GMC OF BUENA PARK,6600 AUTO CENTER DR,BUENA PARK,CA,90621,(714) 252-4514,Riyaz Mansuri,,https://www.simpsonbuickgmcbuenapark.com/,simpsonbuickgmcbuenapark.com,Title: General Sales Manager | Website: https://www.simpsonbuickgmcbuenapark.com/ | Source: https://www.simpsonbuickgmcbuenapark.com/dealership/staff.htm (no email published for this contact) | Brand: Buick
STONE CHEVROLET BUICK GMC,2100 E TULARE AVE,TULARE,CA,93274,(559) 366-4465,JASON MARTIN,,https://www.stonebuickgmc.com/,stonebuickgmc.com,Title: General Sales Manager | Website: https://www.stonebuickgmc.com/ | Source: https://www.stonebuickgmc.com/staff (no email published for this contact) | Brand: Buick
STOWASSER BUICK GMC,600 E Betteravia Rd,Santa Maria,CA,93454,(805) 354-5232,Donald W. Kemp,,https://www.stowassergmc.com/,stowassergmc.com,Title: General Sales Manager | Website: https://www.stowassergmc.com/ | Source: https://www.stowassergmc.com/staff (no email published for this contact) | Brand: Buick
SWICKARD BUICK GMC OF THOUSAND OAKS,601 Auto Mall Dr,Thousand Oaks,CA,91362,(805) 691-2325,Omar Gulam,,https://www.swickardbuickgmcthousandoaks.com/,swickardbuickgmcthousandoaks.com,Title: General Manager | Website: https://www.swickardbuickgmcthousandoaks.com/ | Source: https://www.swickardbuickgmcthousandoaks.com/staff (no email published for this contact) | Brand: Buick
TEMECULA VALLEY BUICK GMC,27420 YNEZ RD,Temecula,CA,92591,(951) 643-8834,,,,,Brand: Buick
"THOMPSON CHEVROLET BUICK GMC, INC.","701, S. 2nd ST.",PATTERSON,CA,95363,(209) 892-3311,Ray Salinas,,https://www.thompsonbuickgmc.com/,thompsonbuickgmc.com,Title: Sales Manager | Website: https://www.thompsonbuickgmc.com/ | Source: https://www.thompsonbuickgmc.com/staff (no email published for this contact) | Brand: Buick
THORSON BUICK GMC,3456 E COLORADO BLVD,PASADENA,CA,91107,(626) 314-1139,Josh Levine,jlevine@thorsonmotorcenter.com,https://www.thorsonmotorcenter.com/,thorsonmotorcenter.com,Title: General Sales Manager | Website: https://www.thorsonmotorcenter.com/ | Source: https://www.thorsonmotorcenter.com/staff | Brand: Buick
TUSTIN BUICK GMC,1 AUTO CENTER DR,TUSTIN,CA,92782,(714) 669-3699,Emil Cain,,https://www.tustingmc.com/,tustingmc.com,Title: General Sales Manager | Website: https://www.tustingmc.com/ | Source: https://www.tustingmc.com/dealership/staff.htm (no email published for this contact) | Brand: Buick
ALPINE BUICK GMC,3106 WEST COUNTY LINE ROAD,Littleton,CO,80129,(720) 826-7170,Emilie Metzler,,https://www.alpinebuickgmc.com/,alpinebuickgmc.com,Title: General Sales Manager | Website: https://www.alpinebuickgmc.com/ | Source: https://www.alpinebuickgmc.com/staff (no email published for this contact) | Brand: Buick
"ALPINE BUICK GMC SOUTH, INC",1313 MOTOR CITY DR,COLORADO SPRINGS,CO,80905,(719) 636-3881,Scott Murphy,,https://www.alpinebuickgmcsouth.com/,alpinebuickgmcsouth.com,Title: Sales Consultant | Website: https://www.alpinebuickgmcsouth.com/ | Source: https://www.alpinebuickgmcsouth.com/staff (no email published for this contact) | Brand: Buick
AUTONATION BUICK GMC PARK MEADOWS,8101 PARKWAY DRIVE,LONE TREE,CO,80124,(720) 836-7095,,,https://www.autonationbuickgmcparkmeadows.com/,autonationbuickgmcparkmeadows.com,Website: https://www.autonationbuickgmcparkmeadows.com/ | Staff page: no_staff_page | Brand: Buick
AUTONATION BUICK GMC WEST,16400 W COLFAX AVE,GOLDEN,CO,80401,(303) 578-6095,,,https://www.autonationbuickgmcwest.com/,autonationbuickgmcwest.com,Website: https://www.autonationbuickgmcwest.com/ | Staff page: no_staff_page | Brand: Buick
"JOE FERGUSON BUICK GMC,  INC",950 S. Academy Blvd,Colorado Springs,CO,80910,(719) 896-2773,Stephan Larson,,https://www.joefergusonbuickgmc.com/,joefergusonbuickgmc.com,Title: General Sales Manager | Website: https://www.joefergusonbuickgmc.com/ | Source: https://www.joefergusonbuickgmc.com/staff (no email published for this contact) | Brand: Buick
"JOHNSON AUTO PLAZA, INC.",12410 E 136th ave,brighton,CO,80601,(303) 418-4008,,,https://www.johnsongmcbuick.com/,johnsongmcbuick.com,Website: https://www.johnsongmcbuick.com/ | Staff page: blocked | Brand: Buick
LOVELAND BUICK GMC,4175 Byrd Drive,Loveland,CO,80538,(970) 292-5324,,,https://www.lovelandbuickgmc.com/,lovelandbuickgmc.com,Website: https://www.lovelandbuickgmc.com/ | Staff page: no_staff_page | Brand: Buick
MARKLEY BUICK GMC,3325 South College Avenue,Fort Collins,CO,80525,(877) 847-9815,PAUL BUTTERMORE,,https://www.markleygm.com/,markleygm.com,Title: General Sales Manager | Website: https://www.markleygm.com/ | Source: https://www.markleygm.com/about-us/staff/ (no email published for this contact) | Brand: Buick
SHORTLINE BUICK GMC,1301 South Havana Street,Aurora,CO,80012,(303) 751-3400,Jovany Hidrogo,jhidrogo@shortlineauto.com,https://www.shortlinebuickgmc.com/,shortlinebuickgmc.com,Title: Sales Manager | Website: https://www.shortlinebuickgmc.com/ | Source: https://www.shortlinebuickgmc.com/staff | Brand: Buick
"BRUSTOLON BUICK GMC, INC.",47 STONINGTON WESTERLY ROAD,MYSTIC,CT,06355,(860) 536-2626,Kevin Tobey,Ktobey@brustolon.com,https://www.brustolon.com/,brustolon.com,Title: Sales Manager | Website: https://www.brustolon.com/ | Source: https://www.brustolon.com/staff | Brand: Buick
D'ADDARIO BUICK GMC,329 Bridgeport Avenue,Shelton,CT,06484,(203) 929-5391,Kestenbaum GM,,https://www.mariodaddario.com/,mariodaddario.com,Title: General Sales Manager | Website: https://www.mariodaddario.com/ | Source: https://www.mariodaddario.com/staff (no email published for this contact) | Brand: Buick
INGERSOLL AUTO OF DANBURY,84 Federal Rd,Danbury,CT,06810,(203) 730-5766,Jim LeBlanc,,https://www.ingersollbuickgmcofdanbury.com/,ingersollbuickgmcofdanbury.com,Title: Sales Manager | Website: https://www.ingersollbuickgmcofdanbury.com/ | Source: https://www.ingersollbuickgmcofdanbury.com/staff (no email published for this contact) | Brand: Buick
"VACHON BUICK GMC, INC.",225 Middlesex Tpke,Old Saybrook,CT,06475,(860) 388-9166,Steven Doss,,https://www.checkvachonbuickgmc.com/,checkvachonbuickgmc.com,Title: General Sales Manager | Website: https://www.checkvachonbuickgmc.com/ | Source: https://www.checkvachonbuickgmc.com/staff (no email published for this contact) | Brand: Buick
"HERTRICH BUICK GMC, INC.",26953 Sussex Highway,Seaford,DE,19973,(302) 990-8736,THOMPSON III,,https://www.hertrichgmcbuick.com/,hertrichgmcbuick.com,Title: General Manager | Website: https://www.hertrichgmcbuick.com/ | Source: https://www.hertrichgmcbuick.com/dealership/staff.htm (no email published for this contact) | Brand: Buick
IG BURTON LEWES CHEVROLET BUICK GMC,17861 COASTAL HWY,LEWES,DE,19958,(302) 645-6221,Chris Diaferio,cdiaferio@igburton.com,https://www.igburtonbuickgmclewes.com/,igburtonbuickgmclewes.com,Title: General Manager | Website: https://www.igburtonbuickgmclewes.com/ | Source: https://www.igburtonbuickgmclewes.com/staff | Brand: Buick
KENT COUNTY MOTOR SALES CO.,2181 S Dupont Hwy,Dover,DE,19901,(302) 697-3000,Jay Whitby,,https://www.kentcountymotors.com/,kentcountymotors.com,Title: General Manager | Website: https://www.kentcountymotors.com/ | Source: https://www.kentcountymotors.com/about-us/staff/ (no email published for this contact) | Brand: Buick
UNION PARK BUICK GMC,1722 Pennsylvania Avenue,Wilmington,DE,19806,(302) 429-5629,Buick GMC,,https://www.unionparkbuickgmc.com/,unionparkbuickgmc.com,Title: General Manager | Website: https://www.unionparkbuickgmc.com/ | Source: https://www.unionparkbuickgmc.com/staff (no email published for this contact) | Brand: Buick
"ARCADIA CHEVROLET BUICK, INC.",210 S BREVARD,ARCADIA,FL,34266,(877) 228-6168,,,https://www.arcadiabuick.com/,arcadiabuick.com,Website: https://www.arcadiabuick.com/ | Staff page: no_staff_page | Brand: Buick
BRICKELL BUICK & GMC,665 SW 8TH ST,Miami,FL,33130,(877) 844-1641,,,https://www.brickellbuickgmc.com/,brickellbuickgmc.com,Website: https://www.brickellbuickgmc.com/ | Staff page: blocked | Brand: Buick
BUICK GMC BROOKSVILLE,15164 Cortez Blvd,Brooksville,FL,34613,(352) 796-3554,Joseph Gyuricsko,,https://www.buickgmcbrooksville.com/,buickgmcbrooksville.com,Title: General Sales Manager | Website: https://www.buickgmcbrooksville.com/ | Source: https://www.buickgmcbrooksville.com/about-us/staff/ (no email published for this contact) | Brand: Buick
BUICK GMC OF NORTH MIAMI,21200 NW 2nd Ave,Miami,FL,33169,(786) 701-7900,Hebert Costafreda,,https://www.buickgmcofnorthmiami.com/,buickgmcofnorthmiami.com,Title: General Manager | Website: https://www.buickgmcofnorthmiami.com/ | Source: https://www.buickgmcofnorthmiami.com/about-us/staff/ (no email published for this contact) | Brand: Buick
BUICK LAKELAND,5210 Florida Ave S,Lakeland,FL,33813,(863) 315-9871,Glen McGuire,,https://www.buicklakeland.com/,buicklakeland.com,Title: General Sales Manager | Website: https://www.buicklakeland.com/ | Source: https://www.buicklakeland.com/about-us/staff/ (no email published for this contact) | Brand: Buick
CARL BLACK CHEVROLET BUICK GMC OF ORLANDO,11500 East Colonial Drive,Orlando,FL,32817,(888) 502-0763,Bryan Levitt,,https://www.carlblackoforlandobuickgmc.com/,carlblackoforlandobuickgmc.com,Title: General Sales Manager | Website: https://www.carlblackoforlandobuickgmc.com/ | Source: https://www.carlblackoforlandobuickgmc.com/about-us/staff/ (no email published for this contact) | Brand: Buick
"CENTRAL BUICK, GMC, INC.",1555 1ST ST S,WINTER HAVEN,FL,33880,(863) 508-6693,Brandon Huston,,https://www.centralbuickgmctruck.com/,centralbuickgmctruck.com,Title: Sales Manager | Website: https://www.centralbuickgmctruck.com/ | Source: https://www.centralbuickgmctruck.com/staff (no email published for this contact) | Brand: Buick
CENTURY BUICK GMC,3308 West Hillsborough Ave,Tampa,FL,33614,(813) 574-6855,Mark Chernowski,,https://www.centurybuickgmc.com/,centurybuickgmc.com,Title: Sales Manager | Website: https://www.centurybuickgmc.com/ | Source: https://www.centurybuickgmc.com/staff.aspx (no email published for this contact) | Brand: Buick
COAST BUICK GMC,10133 US 19,Port Richey,FL,34668,(727) 862-5411,CHRISTIAN WEST,cwest@coastbgc.com,https://www.coastbuickgmc.com/,coastbuickgmc.com,Title: General Sales Manager | Website: https://www.coastbuickgmc.com/ | Source: https://www.coastbuickgmc.com/staff | Brand: Buick
COGGIN BUICK-GMC OF ORANGE PARK,7245 Blanding Blvd,Jacksonville,FL,32244,(904) 682-9278,Chris Sheets,,https://www.cogginbuickgmc.com/,cogginbuickgmc.com,Title: General Sales Manager | Website: https://www.cogginbuickgmc.com/ | Source: https://www.cogginbuickgmc.com/dealership/staff.htm (no email published for this contact) | Brand: Buick
CONLEY BUICK GMC,800 CORTEZ RD W,Bradenton,FL,34207,(941) 348-6449,Kyle Levins,klevins@conleybuickgmc.com,https://www.conleybuickgmc.com/,conleybuickgmc.com,Title: General Sales Manager | Website: https://www.conleybuickgmc.com/ | Source: https://www.conleybuickgmc.com/staff | Brand: Buick
