Dealer Name,Address,City,State,Zip,Phone,Contact Name,Contact Email,Website,Domains,Notes
Lithia Lincoln of Fresno,195 E. Auto Center Dr,Fresno,CA,93710,(559) 435-8400,,,https://www.lithia-lincolnoffresno.com/,lithia-lincolnoffresno.com,Website: https://www.lithia-lincolnoffresno.com/ | Lead inbox: fresnoford@assistcustomers.com | Staff page: blocked | Brand: Lincoln
Livermore Lincoln,2348 Kitty Hawk Road,Livermore,CA,94551,(925) 294-7700,,,https://www.livermorelincoln.net/,livermorelincoln.net,Website: https://www.livermorelincoln.net/ | Staff page: no_staff_page | Brand: Lincoln
Mcauley Motors Inc,744 West Main Street,Merced,CA,95340,(209) 722-2777,,,https://www.mcauleylincoln.com/,mcauleylincoln.com,Website: https://www.mcauleylincoln.com/ | Lead inbox: mcauleymotors@sbcglobal.net | Staff page: blocked | Brand: Lincoln
Norm Reeves Lincoln,18818 Studebaker Road,Cerritos,CA,90703,(562) 405-3500,,,https://www.normreeves-lincoln.net/,normreeves-lincoln.net,Website: https://www.normreeves-lincoln.net/ | Lead inbox: sales@cerritosford.com | Staff page: blocked | Brand: Lincoln
Palm Springs Lincoln,69 200 Highway 111,Cathedral City,CA,92234,(760) 328-2102,,,https://www.palmspringslincoln.net/,palmspringslincoln.net,Website: https://www.palmspringslincoln.net/ | Lead inbox: whays@palmspringsmotors.com | Staff page: blocked | Brand: Lincoln
Perry Lincoln,12200 Los Osos Valley Road,San Luis Obispo,CA,93405,(805) 544-5200,,,https://www.sanluislincoln.com/,sanluislincoln.com,Website: https://www.sanluislincoln.com/ | Lead inbox: perryslo@gmail.com | Staff page: blocked | Brand: Lincoln
Santa Maria Lincoln,1035 East Battles Road,Santa Maria,CA,93454,(805) 925-2445,,,https://www.santamarialincoln.com/,santamarialincoln.com,Website: https://www.santamarialincoln.com/ | Lead inbox: jgarcia@santamariaford.com | Staff page: blocked | Brand: Lincoln
Sedano Lincoln,8930 La Mesa Boulevard,La Mesa,CA,91942,(619) 358-5000,Manny Sedano,,https://www.sedanolincoln.net/,sedanolincoln.net,Title: Dealer Principal | Website: https://www.sedanolincoln.net/ | Source: https://www.sedanolincoln.com/staff.aspx (no email published for this contact) | Brand: Lincoln
South Bay Ford Lincoln,5100 W. Rosecrans Ave,Hawthorne,CA,90250,(310) 644-0211,Adolfo Toledo,,https://www.southbaylincoln.net/,southbaylincoln.net,Title: General Sales Manager | Website: https://www.southbaylincoln.net/ | Source: https://www.southbaylincoln.com/staff (no email published for this contact) | Lead inbox: ford@southbayford.com | Brand: Lincoln
Star Lincoln,1101 S Brand Blvd,Glendale,CA,91204,(818) 956-0977,,,https://www.starlincolnofglendale.net/,starlincolnofglendale.net,Website: https://www.starlincolnofglendale.net/ | Lead inbox: sales@starford.com | Staff page: no_staff_page | Brand: Lincoln
Stevens Creek Lincoln,3155 Stevens Creek Blvd.,San Jose,CA,95117,(833) 590-2781,,,https://www.stevenscreek-lincoln.net/,stevenscreek-lincoln.net,Website: https://www.stevenscreek-lincoln.net/ | Staff page: no_staff_page | Brand: Lincoln
Tuttle-Click Lincoln,43 Auto Center Drive,Irvine,CA,92618,(949) 472-5200,,,,,Brand: Lincoln
Durango Lincoln,1200 Carbon Junction,Durango,CO,81301,(970) 385-4822,,,https://www.lincolnofdurango.com/,lincolnofdurango.com,Website: https://www.lincolnofdurango.com/ | Staff page: blocked | Brand: Lincoln
Landmark Lincoln,5000 S Broadway,Englewood,CO,80113,(303) 761-1560,,,https://www.landmarklincoln.com/,landmarklincoln.com,Website: https://www.landmarklincoln.com/ | Lead inbox: fredw@landmarklincoln.com | Staff page: blocked | Brand: Lincoln
"Loveland Ford Lincoln, Inc.",3905 Mountain Lion Drive,Loveland,CO,80537,(970) 667-2220,Eric Malory,,https://www.lovelandlincoln.net/,lovelandlincoln.net,Title: General Sales Manager | Website: https://www.lovelandlincoln.net/ | Source: https://www.lovelandlincoln.com/staff (no email published for this contact) | Lead inbox: reservations@loveford.com | Brand: Lincoln
Phil Long Lincoln,1114 Motor City Drive,Colorado Springs,CO,80905,(719) 967-8251,,,https://www.phillonglincoln.com/,phillonglincoln.com,Website: https://www.phillonglincoln.com/ | Lead inbox: eschroeder@phillong.com | Staff page: blocked | Brand: Lincoln
Sill-TerHar Lincoln,150 Alter Street,Broomfield,CO,80020,(303) 469-1801,,,https://www.sthlincoln.com/,sthlincoln.com,Website: https://www.sthlincoln.com/ | Lead inbox: sales@sillterharmotors.dealerspace.com | Staff page: blocked | Brand: Lincoln
Crest Lincoln of Woodbridge,185 Amity Road,Woodbridge,CT,06525,(203) 389-7100,,,https://www.crestwoodbridge.com/,crestwoodbridge.com,Website: https://www.crestwoodbridge.com/ | Lead inbox: sales@crestautomall.com | Staff page: blocked | Brand: Lincoln
Hoffman Lincoln,600 Connecticut Bl,East Hartford,CT,06108,(860) 528-4811,,,https://www.hoffmanlincoln.net/,hoffmanlincoln.net,Website: https://www.hoffmanlincoln.net/ | Lead inbox: fordsales@hoffmanauto.com | Staff page: blocked | Brand: Lincoln
Lincoln of Milford,717 Bridgeport Avenue,Milford,CT,06460,(475) 327-2035,,,,,Lead inbox: stevensford@stevensautogroup.com | Brand: Lincoln
Shaker's Family Lincoln,831 Straits Turnpike,Watertown,CT,06795,(860) 484-7712,,,https://www.familylincoln.net/,familylincoln.net,Website: https://www.familylincoln.net/ | Lead inbox: sales@shakerfamilyfordlincoln.edealerhub.com | Staff page: blocked | Brand: Lincoln
Boulevard Ford,18443 Coastal Highway,Lewes,DE,19958,,,,,,Brand: Lincoln
Boulevard Lincoln,250 Delaware Avenue,Millsboro,DE,19966,(302) 856-2561,Jeremy Johnson,,https://www.boulevardlincoln.net/,boulevardlincoln.net,Title: General Sales Manager | Website: https://www.boulevardlincoln.net/ | Source: https://www.boulevardlincoln.com/staff (no email published for this contact) | Lead inbox: jb@prestonmotor.com | Brand: Lincoln
Carman Lincoln,193 S. Dupont Highway,New Castle,DE,19720,(302) 323-2300,Giacchino Lincoln,,https://www.carmanlincoln.com/,carmanlincoln.com,Title: Sales Manager | Website: https://www.carmanlincoln.com/ | Source: https://www.carmanlincoln.com/staff (no email published for this contact) | Brand: Lincoln
Hertrich Lincoln of Milford,1427 Bay Road,Milford,DE,19963,(302) 422-8071,,,https://www.hertrichlincolnofmilford.com/,hertrichlincolnofmilford.com,Website: https://www.hertrichlincolnofmilford.com/ | Lead inbox: kruffing@hertrichs.com | Staff page: blocked | Brand: Lincoln
Al Packer Lincoln,1530 North Military Trail,West Palm Beach,FL,33409,(561) 689-6550,Van Johnson,vjohnson@alpackerford.com,https://www.alpackerlincoln.net/,alpackerlincoln.net,Title: Sales Associate | Website: https://www.alpackerlincoln.net/ | Source: https://www.alpackerlincoln.net/staff | Lead inbox: admin@alpackerford.com | Brand: Lincoln
Al Piemonte Lincoln,6760 14th Street West,Bradenton,FL,34207,(941) 756-4004,,,https://www.karraslincoln.com/,karraslincoln.com,Website: https://www.karraslincoln.com/ | Lead inbox: akarraslm@aol.com | Staff page: blocked | Brand: Lincoln
Astro Lincoln,6350 Pensacola Blvd,Pensacola,FL,32505,(850) 478-8531,,,https://www.astrolincoln.net/,astrolincoln.net,Website: https://www.astrolincoln.net/ | Lead inbox: jtastro@yahoo.com | Staff page: no_staff_page | Brand: Lincoln
AutoNation Lincoln Orange Park,7700 Blanding Blvd.,Jacksonville,FL,32244,(904) 372-8639,,,https://www.autonationlincolnorangepark.com/,autonationlincolnorangepark.com,Website: https://www.autonationlincolnorangepark.com/ | Lead inbox: schepenr@autonation.com | Staff page: blocked | Brand: Lincoln
Bay Lincoln,641 West 15th Street,Panama City,FL,32401,(850) 785-1591,,,https://www.baylincolnpanamacity.com/,baylincolnpanamacity.com,Website: https://www.baylincolnpanamacity.com/ | Staff page: blocked | Brand: Lincoln
Beck Lincoln,420 N. Palm Ave.,Palatka,FL,32177,(386) 328-8881,,,https://www.becklincoln.com/,becklincoln.com,Website: https://www.becklincoln.com/ | Staff page: blocked | Brand: Lincoln
Bozard Lincoln,550 Outlet Mall Blvd.,Saint Augustine,FL,32084,(904) 824-1641,Jeff King,jking@bozardford.com,https://www.bozardlincoln.net/,bozardlincoln.net,Title: General Manager | Website: https://www.bozardlincoln.net/ | Source: https://www.bozardlincoln.net/staff | Lead inbox: sales@bozard.com | Brand: Lincoln
Central Florida Lincoln,2055 W. Colonial Drive,Orlando,FL,32804,(407) 841-4550,,,https://www.centralflorida-lincoln.com/,centralflorida-lincoln.com,Website: https://www.centralflorida-lincoln.com/ | Staff page: blocked | Brand: Lincoln
Doral Lincoln,9000 N.W. 12th Street,Doral,FL,33172,(786) 522-5351,,,https://www.dorallincoln.com/,dorallincoln.com,Website: https://www.dorallincoln.com/ | Staff page: no_staff_page | Brand: Lincoln
Ed Howard Lincoln,7110 S Tamiami Trail,Sarasota,FL,34231,(941) 921-4402,Mike Hillman,mhillman@edhowardautos.com,https://www.edhowardlincoln.net/,edhowardlincoln.net,Title: General Sales Manager | Website: https://www.edhowardlincoln.net/ | Source: https://www.edhowardlincoln.net/dealership/staff.htm | Lead inbox: sales@edhowardlincolnmercury.com | Brand: Lincoln
Gary Yeomans Lincoln,1420 North Tomoka Farms Road,Daytona Beach,FL,32124,(386) 253-6771,,,https://www.garyyeomanslincoln.net/,garyyeomanslincoln.net,Website: https://www.garyyeomanslincoln.net/ | Lead inbox: ccocco@anewford.com | Staff page: no_staff_page | Brand: Lincoln
Gary Yeomans Lincoln Ocala,2816 N W Pine Avenue,Ocala,FL,34475,(352) 732-4800,Candelora Lincoln,,https://www.garyyeomanslincolnocala.net/,garyyeomanslincolnocala.net,Title: Sales Manager | Website: https://www.garyyeomanslincolnocala.net/ | Source: https://www.garyyeomanslincolnocala.com/staff (no email published for this contact) | Brand: Lincoln
Germain Lincoln of Naples,13303 North Tamiami Trail,Naples,FL,34110,(239) 597-6011,,,https://www.germainlincolnofnaples.com/,germainlincolnofnaples.com,Website: https://www.germainlincolnofnaples.com/ | Staff page: blocked | Brand: Lincoln
Jarrett-Gordon Lincoln,3015 Lake Alfred Road,Winter Haven,FL,33881,(863) 320-1699,Michael Damelia,,https://www.jarrettgordonlincoln.net/,jarrettgordonlincoln.net,Title: General Sales Manager | Website: https://www.jarrettgordonlincoln.net/ | Source: https://www.jarrettgordonlincoln.net/dealership/staff.htm (no email published for this contact) | Lead inbox: sales@jarrettgordonwinterhaven.com | Brand: Lincoln
Jenkins Lincoln,941 E Main St,Lakeland,FL,33801,(863) 682-6151,,,https://www.jenkinslincoln.net/,jenkinslincoln.net,Website: https://www.jenkinslincoln.net/ | Lead inbox: jenkinslincoln@aol.com | Staff page: blocked | Brand: Lincoln
Jenkins Lincoln of Crystal River,2440 NW Highway 19,Crystal River,FL,34428,(352) 795-7371,,,https://www.jenkinslincolnofcrystalriver.net/,jenkinslincolnofcrystalriver.net,Website: https://www.jenkinslincolnofcrystalriver.net/ | Staff page: blocked | Brand: Lincoln
Lincoln North Miami,2300 NE 151st Street,North Miami,FL,33181,(305) 749-3754,,,https://www.lincolnnorthmiami.com/,lincolnnorthmiami.com,Website: https://www.lincolnnorthmiami.com/ | Staff page: blocked | Brand: Lincoln
Lincoln of Coconut Creek,5601 W. Sample Road,Coconut Creek,FL,33073,(954) 543-1050,,,https://www.lincolnofcoconutcreekfl.com/,lincolnofcoconutcreekfl.com,Website: https://www.lincolnofcoconutcreekfl.com/ | Staff page: blocked | Brand: Lincoln
Lincoln of Cutler Bay,11020 SW 186 Street,Miami,FL,33157,(786) 230-8105,,,https://www.lincolnofcutlerbay.net/,lincolnofcutlerbay.net,Website: https://www.lincolnofcutlerbay.net/ | Staff page: no_staff_page | Brand: Lincoln
Lincoln of Melbourne,6897 Bromley Drive,Melbourne,FL,32940,(321) 452-9220,,,https://www.lincolnmelbourne.net/,lincolnmelbourne.net,Website: https://www.lincolnmelbourne.net/ | Staff page: blocked | Brand: Lincoln
North Florida Lincoln,4620 Southside Boulevard,Jacksonville,FL,32216,(904) 642-4100,,,https://www.northfloridalincoln.net/,northfloridalincoln.net,Website: https://www.northfloridalincoln.net/ | Lead inbox: dclendening@lynchauto.com | Staff page: blocked | Brand: Lincoln
Parks Lincoln of Gainesville,3333 North Main Street,Gainesville,FL,32609,(352) 372-4251,Joseph Cox,jcox@parksofgainesville.com,https://www.parkslincolngainesville.com/,parkslincolngainesville.com,Title: General Sales Manager | Website: https://www.parkslincolngainesville.com/ | Source: https://www.parkslincolngainesville.com/staff | Lead inbox: webleads@gvilleauto.com | Brand: Lincoln
Parks Lincoln of Longwood,3505 N Hwy 17-92,Longwood,FL,32750,(888) 809-1730,,,https://www.parkslincolnoflongwood.net/,parkslincolnoflongwood.net,Website: https://www.parkslincolnoflongwood.net/ | Lead inbox: webleads@longwoodlm.com | Staff page: blocked | Brand: Lincoln
Parks Lincoln of Tampa,10505 N Florida Ave,Tampa,FL,33612,(800) 213-3457,Craig Randolph,,https://www.lincolnoftampa.com/,lincolnoftampa.com,Title: General Sales Manager | Website: https://www.lincolnoftampa.com/ | Source: https://www.lincolnoftampa.com/staff (no email published for this contact) | Lead inbox: webleads@tampabaylincoln.com | Brand: Lincoln
Parks Lincoln of Wesley Chapel,28647 State Rd 54 West,Wesley Chapel,FL,33543,,Craig Randolph,,https://www.lincolnoftampa.com/,lincolnoftampa.com,Title: General Sales Manager | Website: https://www.lincolnoftampa.com/ | Source: https://www.lincolnoftampa.com/staff (no email published for this contact) | Brand: Lincoln
Pines Lincoln,8655 Pines Boulevard,Pembroke Pines,FL,33024,(954) 443-7000,,,https://www.pineslincoln.com/,pineslincoln.com,Website: https://www.pineslincoln.com/ | Staff page: blocked | Brand: Lincoln
Plaza Lincoln,8925 US Highway 441,Leesburg,FL,34788,(352) 787-1255,,,https://www.plazalincolnofleesburg.net/,plazalincolnofleesburg.net,Website: https://www.plazalincolnofleesburg.net/ | Lead inbox: plazalincolnmercury@yahoo.com | Staff page: blocked | Brand: Lincoln
Rountree-Moore Lincoln,2588 West US Highway 90,Lake City,FL,32055,(386) 755-0630,Stephen Jones,,https://www.rountreemoorelincoln.net/,rountreemoorelincoln.net,Title: General Manager | Website: https://www.rountreemoorelincoln.net/ | Source: https://www.rountreemoorelincoln.com/dealership/staff.htm (no email published for this contact) | Brand: Lincoln
Sam Galloway Lincoln,1800 Boy Scout Dr.,Fort Myers,FL,33907,(239) 274-2355,,,https://www.samgallowaylincoln.net/,samgallowaylincoln.net,Website: https://www.samgallowaylincoln.net/ | Lead inbox: sales@sgallowayford.com | Staff page: blocked | Brand: Lincoln
Schumacher Lincoln of Delray,2102 South Federal Highway,Delray Beach,FL,33483,(561) 454-1800,,,https://www.schumacherlincolnofdelray.com/,schumacherlincolnofdelray.com,Website: https://www.schumacherlincolnofdelray.com/ | Staff page: blocked | Brand: Lincoln
Tasca Lincoln – Palm Harbor,30801 US Highway 19N,Palm Harbor,FL,34684,(727) 466-2000,,,https://www.tascalincolnfl.net/,tascalincolnfl.net,Website: https://www.tascalincolnfl.net/ | Staff page: blocked | Brand: Lincoln
Wallace Lincoln,5555 South US Highway 1,Fort Pierce,FL,34982,(772) 461-6060,,,https://www.wallacelincoln.com/,wallacelincoln.com,Website: https://www.wallacelincoln.com/ | Lead inbox: donkulcsar@wallaceautogroup.com | Staff page: no_staff_page | Brand: Lincoln
Allan Vigil Lincoln,6790 Mt. Zion Boulevard,Morrow,GA,30260,(678) 364-3673,Dennis Kerce,dennis@allanvigilford.com,https://www.allanvigillincoln.net/,allanvigillincoln.net,Title: General Manager | Website: https://www.allanvigillincoln.net/ | Source: https://www.allanvigillincoln.net/staff (name) + Lincoln dealer locator (email match) | Brand: Lincoln
Angela Krause Lincoln,1575 Mansell Road,Alpharetta,GA,30009,(770) 649-5100,,,https://www.angelakrauselincoln.com/,angelakrauselincoln.com,Website: https://www.angelakrauselincoln.com/ | Staff page: no_staff_page | Brand: Lincoln
"Billy Cain Ford-Lincoln of Cornelia, Inc.",1039 North Main Street,Cornelia,GA,30531,(706) 778-2121,,,,,Lead inbox: cainflm@alltel.net | Brand: Lincoln
Gerald Jones Lincoln,4333 Washington Road,Evans,GA,30809,(762) 246-2516,,,https://www.geraldjoneslincolnaugusta.net/,geraldjoneslincolnaugusta.net,Website: https://www.geraldjoneslincolnaugusta.net/ | Staff page: blocked | Brand: Lincoln
Griffin Lincoln,511 W. Seventh Street,Tifton,GA,31794,(229) 382-1300,Logan Harrison,,https://www.griffinlincolnoftifton.com/,griffinlincolnoftifton.com,Title: General Sales Manager | Website: https://www.griffinlincolnoftifton.com/ | Source: https://www.griffinlincolnoftifton.com/staff (no email published for this contact) | Lead inbox: sales@griffinfordlm.com | Brand: Lincoln
Hennessy Lincoln Atlanta,5785 Peachtree Industrial Boulevard,Atlanta,GA,30341,(770) 621-0200,,,https://www.hennessylincolnatlanta.com/,hennessylincolnatlanta.com,Website: https://www.hennessylincolnatlanta.com/ | Lead inbox: amber@hennessyford.com | Staff page: blocked | Brand: Lincoln
"J.C. Lewis Lincoln, LLC",9505 Abercorn Street,Savannah,GA,31406,(912) 298-0520,Patrick Kennedy,,https://www.jclewislincolnsavannahga.com/,jclewislincolnsavannahga.com,Title: General Sales Manager | Website: https://www.jclewislincolnsavannahga.com/ | Source: https://www.jclewislincolnsavannah.com/staff (no email published for this contact) | Brand: Lincoln
Paul Thigpen Ford Lincoln,2607 East First Street,Vidalia,GA,30474,(912) 537-3673,,,https://www.paulthigpenlincoln.com/,paulthigpenlincoln.com,Website: https://www.paulthigpenlincoln.com/ | Lead inbox: bryan_vidaliaford@yahoo.com | Staff page: blocked | Brand: Lincoln
Pugmire Lincoln of Marietta,"1865 Cobb Parkway, S.E.",Marietta,GA,30060,(770) 952-2261,Greg Arrington,,https://www.pugmire-lincoln.net/,pugmire-lincoln.net,Title: General Sales Manager | Website: https://www.pugmire-lincoln.net/ | Source: https://www.pugmirelincolnofmarietta.com/staff (no email published for this contact) | Lead inbox: eric@pugmire.com | Brand: Lincoln
Riverside Lincoln,2089 Riverside Dr.,Macon,GA,31204,(478) 464-2900,Kevin Franchi,,https://www.riversidelincolnmacon.com/,riversidelincolnmacon.com,Title: General Sales Manager | Website: https://www.riversidelincolnmacon.com/ | Source: https://www.riversidelincolnmacon.com/dealership/staff.htm (no email published for this contact) | Lead inbox: sales@riversideford.net | Brand: Lincoln
