Dealer Name,Address,City,State,Zip,Phone,Contact Name,Contact Email,Website,Domains,Notes
Volvo Cars Orange County,1400 Dan Gurney Drive,Santa Ana,CA,92705,(714) 418-4838,,,https://www.volvo-oc.com/,volvo-oc.com,Website: https://www.volvo-oc.com/ | Lead inbox: sales@volvo-oc.com | Staff page: blocked | Brand: Volvo
Volvo Cars Palm Springs,67615 E Palm Canyon Drive,Cathedral City,CA,92234,(760) 284-5786,,,https://www.volvocarspalmsprings.com/,volvocarspalmsprings.com,Website: https://www.volvocarspalmsprings.com/ | Lead inbox: leads@carspalmsprings.com | Staff page: no_staff_page | Brand: Volvo
Volvo Cars Palo Alto,4190 El Camino Real,Palo Alto,CA,94306,(650) 353-9984,,,https://www.volvocarspaloalto.com/,volvocarspaloalto.com,Website: https://www.volvocarspaloalto.com/ | Lead inbox: leads@volvopaloalto.com | Staff page: no_staff_page | Brand: Volvo
Volvo Cars San Diego,5350 Kearny Mesa Road,San Diego,CA,92111,(858) 533-2948,,,https://www.volvocarssandiego.com/,volvocarssandiego.com,Website: https://www.volvocarssandiego.com/ | Lead inbox: volvos@SanDiegoVolvo.com | Staff page: no_staff_page | Brand: Volvo
Volvo Cars San Francisco,285 S. Van Ness Ave.,San Francisco,CA,94103,(415) 780-9669,,,https://www.sanfranciscovolvo.com/,sanfranciscovolvo.com,Website: https://www.sanfranciscovolvo.com/ | Lead inbox: scarlton@royalmotorsales.com | Staff page: blocked | Brand: Volvo
Volvo Cars Santa Monica,1631 Santa Monica Boulevard,Santa Monica,CA,90404,(310) 526-8712,,,https://www.volvocarsofsantamonica.com/,volvocarsofsantamonica.com,Website: https://www.volvocarsofsantamonica.com/ | Lead inbox: sales@volvocarsofsantamonica.com | Staff page: blocked | Brand: Volvo
Volvo Cars South Bay,18900 Hawthorne Blvd,Torrance,CA,90504,(310) 697-8357,,,https://www.volvocarssouthbay.com/,volvocarssouthbay.com,Website: https://www.volvocarssouthbay.com/ | Lead inbox: pkallimanis@mckennacars.com | Staff page: no_staff_page | Brand: Volvo
Volvo Cars Walnut Creek,2791 N. Main Street,Walnut Creek,CA,94597,(925) 578-3591,,,https://www.volvocarswalnutcreek.com/,volvocarswalnutcreek.com,Website: https://www.volvocarswalnutcreek.com/ | Lead inbox: cars@lawrencevolvo.com | Staff page: blocked | Brand: Volvo
Bob Penkhus Volvo Cars,1115 Motor City Drive,Colorado Springs,CO,80905,(719) 473-5100,,,https://www.bobpenkhusvolvocars.com/,bobpenkhusvolvocars.com,Website: https://www.bobpenkhusvolvocars.com/ | Lead inbox: acohen@bobpenkhus.com | Staff page: no_staff_page | Brand: Volvo
McDonald Volvo Cars,6040 South Broadway,Littleton,CO,80121,(720) 783-1690,,,https://www.mcdonaldvolvocars.com/,mcdonaldvolvocars.com,Website: https://www.mcdonaldvolvocars.com/ | Lead inbox: volvosales@mcdonaldag.com | Staff page: blocked | Brand: Volvo
Pedersen Volvo Cars,4455 South Mason Street,Fort Collins,CO,80525,(970) 538-9413,,,https://www.pedersenvolvo.com/,pedersenvolvo.com,Website: https://www.pedersenvolvo.com/ | Lead inbox: sales@pedersenvolvo.com | Staff page: blocked | Brand: Volvo
Rickenbaugh Volvo Cars,777 Broadway,Denver,CO,80203,(303) 731-1265,Brian Combe,,https://www.rickenbaughvolvocars.com/,rickenbaughvolvocars.com,Title: General Manager | Website: https://www.rickenbaughvolvocars.com/ | Source: https://www.rickenbaughvolvocars.com/about-us/staff/ (no email published for this contact) | Lead inbox: rsealey@rickenbaugh.com | Brand: Volvo
"Sill-TerHar Motors, Inc.",125 Alter Street,Broomfield,CO,80020,(303) 800-2122,Fred White,,https://www.sthvolvocars.com/,sthvolvocars.com,Title: Sales Manager | Website: https://www.sthvolvocars.com/ | Source: https://www.sthvolvocars.com/dealership/staff.htm (no email published for this contact) | Lead inbox: stheurer@sthmotors.com | Brand: Volvo
Gengras Volvo Cars East Hartford,540 Connecticut Blvd,East Hartford,CT,06108,(860) 943-4719,,,https://www.gengrasvolvohartford.com/,gengrasvolvohartford.com,Website: https://www.gengrasvolvohartford.com/ | Lead inbox: gmcdonald@gengras.com | Staff page: blocked | Brand: Volvo
Gengras Volvo Cars North Haven,375 Washington Ave,North Haven,CT,06473,(475) 265-6911,,,https://www.gengrasvolvocarsnorthhaven.com/,gengrasvolvocarsnorthhaven.com,Website: https://www.gengrasvolvocarsnorthhaven.com/ | Lead inbox: mdeselin@gengras.com | Staff page: blocked | Brand: Volvo
Mitchell Volvo Cars Simsbury,384 Hopmeadow St.,Simsbury,CT,06070,(860) 590-3499,,,https://www.mitchellvolvo.com/,mitchellvolvo.com,Website: https://www.mitchellvolvo.com/ | Lead inbox: bmccarthy@mitchellautogroup.com | Staff page: blocked | Brand: Volvo
Riley Volvo Cars Stamford,107 Myrtle Ave.,Stamford,CT,06902,(203) 883-9395,,,https://www.rileyvolvocarsstamford.com/,rileyvolvocarsstamford.com,Website: https://www.rileyvolvocarsstamford.com/ | Lead inbox: info@stamfordvolvo.com | Staff page: blocked | Brand: Volvo
Secor Volvo Cars,575 Broad Street,New London,CT,06320,(860) 419-0254,Sean Trafford,,https://www.secorvolvocars.com/,secorvolvocars.com,Title: General Sales Manager | Website: https://www.secorvolvocars.com/ | Source: https://www.secorvolvocars.com/dealership/staff.htm (no email published for this contact) | Lead inbox: secorvolvosaab@eleadtrack.net | Brand: Volvo
Valenti Volvo Cars Watertown,694 Straits Turnpike,Watertown,CT,06795,(860) 419-0813,,,http://www.valentivolvocarswatertown.com/,valentivolvocarswatertown.com,Website: http://www.valentivolvocarswatertown.com/ | Lead inbox: VolvoSales@ValentiVolvo.com | Staff page: blocked | Brand: Volvo
Volvo Cars Danbury,106 Newtown Road,Danbury,CT,06810,(203) 297-6937,,,https://www.volvocarsdanbury.com/,volvocarsdanbury.com,Website: https://www.volvocarsdanbury.com/ | Lead inbox: vodsales@thepremiercollection.com | Staff page: blocked | Brand: Volvo
Volvo Cars Westport,556 Post Road East,Westport,CT,06880,(203) 349-8943,,,https://www.volvocarswestport.com/,volvocarswestport.com,Website: https://www.volvocarswestport.com/ | Lead inbox: leads@volvoofwestport.motosnap.com | Staff page: blocked | Brand: Volvo
Union Park Volvo Cars,1700 Pennsylvania Avenue,Wilmington,DE,19806,(302) 303-4236,,,https://www.unionparkvolvocars.com/,unionparkvolvocars.com,Website: https://www.unionparkvolvocars.com/ | Lead inbox: fursomarso@unionpark.com | Staff page: no_staff_page | Brand: Volvo
Bomnin Volvo Cars Dadeland,8525 South Dixie Hwy,Miami,FL,33143,(786) 796-1238,,,https://www.bomninvolvocarsdadeland.com/,bomninvolvocarsdadeland.com,Website: https://www.bomninvolvocarsdadeland.com/ | Lead inbox: bomninvolvocars@service.leads.cmdlr.com | Staff page: no_staff_page | Brand: Volvo
Capital Volvo Cars Tallahassee,1800 Capital Circle NE,Tallahassee,FL,32308,(850) 788-7949,,,https://www.capital-volvo.com/,capital-volvo.com,Website: https://www.capital-volvo.com/ | Lead inbox: aharris@crowncars.com | Staff page: blocked | Brand: Volvo
Crown Volvo Cars,6001 34th Street N.,Saint Petersburg,FL,33714,(727) 231-6609,,,https://www.crownvolvocarsclearwater.com/,crownvolvocarsclearwater.com,Website: https://www.crownvolvocarsclearwater.com/ | Lead inbox: kfeck@crowncars.com | Staff page: blocked | Brand: Volvo
Ferman Volvo Cars of Tarpon Springs,"43520 U.S. Highway 19, North",Tarpon Springs,FL,34689,(727) 349-6120,Rick Greene,,https://www.fermanvolvotarponsprings.com/,fermanvolvotarponsprings.com,Title: General Manager | Website: https://www.fermanvolvotarponsprings.com/ | Source: https://www.fermanvolvocarsoftarponsprings.com/about-us/staff/ (no email published for this contact) | Lead inbox: evolvo@fermanauto.net | Brand: Volvo
Gunther Volvo Cars Coconut Creek,4350 North State Road 7,Coconut Creek,FL,33073,(954) 371-2615,,,https://www.gunthervolvocars.net/,gunthervolvocars.net,Website: https://www.gunthervolvocars.net/ | Lead inbox: ContactUs@GuntherCreek.net | Staff page: blocked | Brand: Volvo
Gunther Volvo Cars Daytona Beach,1270 N. Tomoka Farms Rd. #1,Daytona Beach,FL,32124,(386) 261-9248,,,https://www.gunthervolvocarsdaytona.com/,gunthervolvocarsdaytona.com,Website: https://www.gunthervolvocarsdaytona.com/ | Lead inbox: sales@guntherdaytona.com | Staff page: blocked | Brand: Volvo
Gunther Volvo Delray Beach,2201 N. Federal Hwy,Delray Beach,FL,33483,(561) 786-5443,,,https://www.gunthervolvo.com/,gunthervolvo.com,Website: https://www.gunthervolvo.com/ | Lead inbox: jfg3@guntermotors.com | Staff page: blocked | Brand: Volvo
Jenkins Volvo Cars Ocala,6620 SW 55th Terrace,Ocala,FL,34474,(352) 414-0877,Mark McArdle,,https://www.jenkinsvolvocarsocala.com/,jenkinsvolvocarsocala.com,Title: General Manager | Website: https://www.jenkinsvolvocarsocala.com/ | Source: https://www.jenkinsvolvocarsocala.com/dealership/staff.htm (no email published for this contact) | Lead inbox: volvocars@volvocars.com | Brand: Volvo
OSteen Volvo Cars of Jacksonville,10863 Phillips Highway,Jacksonville,FL,32256,(904) 734-3582,Ross Erler,,https://www.osteenvolvo.com/,osteenvolvo.com,Title: General Manager | Website: https://www.osteenvolvo.com/ | Source: https://www.osteenvolvocarsofjacksonville.com/dealership/staff.htm (no email published for this contact) | Lead inbox: info@osteenvolvo.com | Brand: Volvo
Schumacher Volvo Cars of the Palm Beaches,3001 Okeechobee Blvd,West Palm Beach,FL,33409,(561) 730-3402,Maria Executive,,https://www.volvoofthepalmbeaches.com/,volvoofthepalmbeaches.com,Title: Sales Manager | Website: https://www.volvoofthepalmbeaches.com/ | Source: https://www.volvoofthepalmbeaches.com/dealership/staff.htm (no email published for this contact) | Lead inbox: volvo@suburbanauto.com | Brand: Volvo
The Volvo Store,1051 W Webster Avenue,Winter Park,FL,32789,(407) 378-4737,,,https://www.volvowinterpark.com/,volvowinterpark.com,Website: https://www.volvowinterpark.com/ | Lead inbox: salesteam@volvowinterpark.com | Staff page: no_staff_page | Brand: Volvo
Volvo Cars Fort Myers,2600 Colonial Blvd,Fort Myers,FL,33907,(239) 946-9209,,,https://www.volvocarsfortmyers.com/,volvocarsfortmyers.com,Website: https://www.volvocarsfortmyers.com/ | Lead inbox: info@volvocarsfortmyers.com | Staff page: no_staff_page | Brand: Volvo
Volvo Cars Melbourne,4340 W. New Haven Blvd,Melbourne,FL,32904,(321) 510-0942,,,https://www.volvocarsmelbourne.com/,volvocarsmelbourne.com,Website: https://www.volvocarsmelbourne.com/ | Lead inbox: sales@volvomelbourne.com | Staff page: no_staff_page | Brand: Volvo
Volvo Cars North Miami,20800 NW 2nd Avenue,Miami,FL,33169,(786) 481-4009,,,https://www.volvocarsnorthmiami.com/,volvocarsnorthmiami.com,Website: https://www.volvocarsnorthmiami.com/ | Lead inbox: sales@volvonorthmiami.net | Staff page: no_staff_page | Brand: Volvo
Volvo Cars Pensacola,3050 Navy Boulevard,Pensacola,FL,32505,(850) 979-8940,,,https://www.volvocarspensacola.com/,volvocarspensacola.com,Website: https://www.volvocarspensacola.com/ | Lead inbox: sales@centennialimports.com | Staff page: blocked | Brand: Volvo
Volvo Cars Sarasota,7576 S. Tamiami Trail,Sarasota,FL,34231,(941) 628-7764,Bill Edmond,,https://www.volvocarssarasota.com/,volvocarssarasota.com,Title: General Manager | Website: https://www.volvocarssarasota.com/ | Source: https://www.volvocarssarasota.com/dealership/staff.htm (no email published for this contact) | Lead inbox: leads@volvoofsarasota.motosnap.com | Brand: Volvo
Volvo Cars Tampa,6008 N. Dale Mabry Highway,Tampa,FL,33614,(813) 492-8341,,,https://www.volvocarstampa.com/,volvocarstampa.com,Website: https://www.volvocarstampa.com/ | Lead inbox: bill.parham@volvooftampa.com | Staff page: blocked | Brand: Volvo
Volvo Cars Wesley Chapel,28329 Paseo Drive,Wesley Chapel,FL,33543,(813) 807-3408,,,https://www.volvocarswesleychapel.com/,volvocarswesleychapel.com,Website: https://www.volvocarswesleychapel.com/ | Lead inbox: info@volvocarswesleychapel.com | Staff page: blocked | Brand: Volvo
Volvo Cars of Naples,5870 Naples Blvd,Naples,FL,34109,(239) 977-9199,,,https://www.volvocarsofnaples.com/,volvocarsofnaples.com,Website: https://www.volvocarsofnaples.com/ | Lead inbox: bonitaspringsinfinitivolvofl@eleadtrack.net | Staff page: blocked | Brand: Volvo
Wallace Volvo Cars,2655 South East Federal Highway Stuart,Stuart,FL,34994,(772) 732-7318,,,https://www.wallacevolvocars.com/,wallacevolvocars.com,Website: https://www.wallacevolvocars.com/ | Lead inbox: volvo@wallaceautogroup.com | Staff page: blocked | Brand: Volvo
Weston Volvo Cars,3650 Weston Road,Davie,FL,33331,(754) 354-0281,,,https://www.westonvolvocars.com/,westonvolvocars.com,Website: https://www.westonvolvocars.com/ | Lead inbox: Info@westonvolvo.com | Staff page: blocked | Brand: Volvo
Dyer & Dyer Volvo Cars,5260 Peachtree Industrial Blvd,Chamblee,GA,30341,(770) 809-6938,,,https://www.dyervolvocars.com/,dyervolvocars.com,Website: https://www.dyervolvocars.com/ | Lead inbox: sales@dyervolvo.com | Staff page: blocked | Brand: Volvo
Gerald Jones Volvo Cars,4022 Washington Road,Martinez,GA,30907,(706) 670-3396,,,https://www.geraldjonesvolvocars.com/,geraldjonesvolvocars.com,Website: https://www.geraldjonesvolvocars.com/ | Lead inbox: jstrickland@geraldjonesimports.com | Staff page: no_staff_page | Brand: Volvo
North Point Volvo Cars,1570 Mansell Road,Alpharetta,GA,30009,(770) 758-5534,,,https://www.volvocarsnorthpoint.com/,volvocarsnorthpoint.com,Website: https://www.volvocarsnorthpoint.com/ | Lead inbox: info@northpointvolvo.com | Staff page: blocked | Brand: Volvo
OSteen Volvo Cars Athens,2890 Atlanta Hwy,Athens,GA,30606,(706) 914-1193,,,https://www.osteenvolvocarsathens.com/,osteenvolvocarsathens.com,Website: https://www.osteenvolvocarsathens.com/ | Lead inbox: pmollock@osteenautomotivegroup.com | Staff page: blocked | Brand: Volvo
Volvo Cars Mall of Georgia,3626 Buford Drive NE,Buford,GA,30519,(470) 635-5030,Dan Churilov,,https://www.volvocarsmallofgeorgia.com/,volvocarsmallofgeorgia.com,Title: General Manager | Website: https://www.volvocarsmallofgeorgia.com/ | Source: https://www.volvocarsmallofgeorgia.com/dealership/staff.htm (no email published for this contact) | Lead inbox: volvo2quote@jimellis.com | Brand: Volvo
Volvo Cars Savannah,8301 White Bluff Road,Savannah,GA,31406,(912) 737-0452,,,https://www.volvocarssavannah.com/,volvocarssavannah.com,Website: https://www.volvocarssavannah.com/ | Lead inbox: ben.burton@smithautogroup.com | Staff page: blocked | Brand: Volvo
Volvo Cars of Macon,4781 Riverside Dr,Macon,GA,31210,(478) 999-8955,,,https://www.volvocarsofmacon.com/,volvocarsofmacon.com,Website: https://www.volvocarsofmacon.com/ | Lead inbox: keng@jacksonautomotive.com | Staff page: blocked | Brand: Volvo
Volvo Cars of Marietta,1195 Cobb Parkway S,Marietta,GA,30060,(770) 809-6512,,,http://www.volvocarsofmarietta.com/,volvocarsofmarietta.com,Website: http://www.volvocarsofmarietta.com/ | Lead inbox: infovolvo@jimellis.com | Staff page: blocked | Brand: Volvo
Volvo Cars Honolulu,888 Kapiolani Blvd.,Honolulu,HI,96813,(808) 201-3950,,,https://www.volvocarshonolulu.com/,volvocarshonolulu.com,Website: https://www.volvocarshonolulu.com/ | Lead inbox: jnautomotive@gmail.com | Staff page: blocked | Brand: Volvo
Junge Volvo Cars,1200 Boyson Road,Hiawatha,IA,52233,(319) 456-4895,Corey McAfee,,https://www.jungevolvocars.com/,jungevolvocars.com,Title: General Sales Manager | Website: https://www.jungevolvocars.com/ | Source: https://www.jungevolvocars.com/dealership/staff.htm (no email published for this contact) | Lead inbox: lmi@junge.com | Brand: Volvo
Willis Volvo Cars,9800 Hickman Road,Des Moines,IA,50325,(515) 375-1418,,,https://www.willisvolvo.com/,willisvolvo.com,Website: https://www.willisvolvo.com/ | Lead inbox: info@bettsvolvo.com | Staff page: blocked | Brand: Volvo
Lyle Pearson Volvo Cars Boise,7805 Gratz Drive,Boise,ID,83709,(208) 428-6640,Travis Brandenburgh,travisb@lylepearson.com,https://www.lylepearsonvolvocarsboise.com/,lylepearsonvolvocarsboise.com,Title: General Manager | Website: https://www.lylepearsonvolvocarsboise.com/ | Source: https://www.lylepearsonvolvocarsboise.com/dealership/staff.htm | Lead inbox: volvosales@lylepearson.com | Brand: Volvo
Fields Volvo Cars Northfield,770 Frontage Road,Northfield,IL,60093,(847) 200-8913,,,https://www.volvonorthfield.com/,volvonorthfield.com,Website: https://www.volvonorthfield.com/ | Lead inbox: phubert@fieldsauto.com | Staff page: blocked | Brand: Volvo
Howard Orloff Volvo Cars,1924 N. Paulina Street,Chicago,IL,60622,(773) 770-4076,,,https://www.howardorloffvolvocars.com/,howardorloffvolvocars.com,Website: https://www.howardorloffvolvocars.com/ | Lead inbox: Sales@orloff.com | Staff page: blocked | Brand: Volvo
Isringhausen Volvo Cars,228 East Jefferson,Springfield,IL,62701,(217) 699-1630,,,https://www.isringhausenvolvocars.com/,isringhausenvolvocars.com,Website: https://www.isringhausenvolvocars.com/ | Lead inbox: isringhausen@leads.gs.reyrey.com | Staff page: blocked | Brand: Volvo
Kunes Volvo Cars Sycamore,1875 Dekalb Avenue,Sycamore,IL,60178,(815) 336-5043,,,https://www.volvocarssycamore.com/,volvocarssycamore.com,Website: https://www.volvocarssycamore.com/ | Lead inbox: Customercare@kunesvolvo.com | Staff page: blocked | Brand: Volvo
McGrath Volvo Cars Barrington,1415 S. Barrington Road,Barrington,IL,60010,(847) 613-1754,,,https://www.mcgrathvolvocars.com/,mcgrathvolvocars.com,Website: https://www.mcgrathvolvocars.com/ | Lead inbox: Barringtonvolvo@mcgrathag.com | Staff page: no_staff_page | Brand: Volvo
McLaughlin Volvo Cars,4101 41st Street,Moline,IL,61265,(309) 250-1976,,,https://www.mclaughlinvolvo.com/,mclaughlinvolvo.com,Website: https://www.mclaughlinvolvo.com/ | Lead inbox: mclaughlin@mcmotors.com | Staff page: blocked | Brand: Volvo
Patrick Volvo Cars,1600 E. Higgins Rd.,Schaumburg,IL,60173,(847) 380-1702,Justin Rupp,JRupp@patrickcars.com,https://www.patrickvolvocars.com/,patrickvolvocars.com,Title: General Sales Manager | Website: https://www.patrickvolvocars.com/ | Source: https://www.patrickvolvocars.com/staff.htm | Lead inbox: patrickvolvo@patrickcars.com | Brand: Volvo
Scherer Volvo Cars,2200 W. Pioneer Parkway,Peoria,IL,61615,(309) 316-0534,,,https://www.scherervolvocars.com/,scherervolvocars.com,Website: https://www.scherervolvocars.com/ | Lead inbox: info@veldeofpeoria.com | Staff page: no_staff_page | Brand: Volvo
